98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.98,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,,,
98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,,,
98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,,
98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,,
98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,,
98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,99.07,99.07,99.07,99.07,99.07,99.07,,
98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,99.07,99.07,99.07,99.07,,
98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,99.07,99.07,99.07,,
98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,
98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,,
98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,,
98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,,
98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,,
98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,,
98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,,,
98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,,,
98.33,98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,,,
98.33,98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,,,
98.33,98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,,,
98.33,98.33,98.6,98.6,98.6,98.6,98.6,98.6,98.6,98.97,98.97,98.97,98.97,98.97,98.97,98.97,,,,
4,4,4,4,4,4,4,4,10,6,6,6,6,6,6,6,6,,,
4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,,,
4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,,
4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,,
4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,,
4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,,
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,,
3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,
3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,
3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,
3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,
3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,
3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,
3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,
3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,
3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,
3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,
3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,
3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,,
